year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,3,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,111.00,0.00,0.00,0.00,0.00
2022,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",603.00,154.00,50.90,2.91,59.97,0.00,40.22,9.00,4.00,11227.00,3198.00,139.00,3420.00,0.00,4470.00
2022,3,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",209.00,55.00,14.10,2.22,27.52,0.00,11.16,2.00,2.00,2761.00,903.00,142.00,1135.00,0.00,581.00
2022,3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",84.00,11.00,5.75,0.76,0.40,0.00,4.09,1.00,0.00,663.00,351.00,47.00,26.00,0.00,239.00
2022,3,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",638.00,143.00,35.25,1.94,65.46,1.01,39.34,10.00,0.00,10009.00,3251.00,85.00,3552.00,19.00,3102.00
2022,3,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.00,19.00,8.89,1.23,2.83,0.00,6.05,0.00,0.00,982.00,338.00,36.00,78.00,0.00,530.00
2022,3,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",120.00,19.00,7.45,0.34,4.71,0.00,6.49,1.00,0.00,862.00,299.00,11.00,126.00,0.00,426.00
2022,3,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",34.00,5.00,1.00,0.00,0.02,0.00,3.98,0.00,0.00,153.00,23.00,0.00,1.00,0.00,129.00
2022,3,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",35.00,5.00,3.43,0.00,1.00,0.00,0.57,0.00,0.00,207.00,127.00,0.00,29.00,0.00,51.00
2022,3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",52.00,7.00,3.90,0.71,1.19,0.00,1.20,0.00,6.00,282.00,148.00,22.00,53.00,0.00,59.00
2022,3,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",216.00,22.00,12.87,0.00,8.87,0.00,0.26,0.00,1.00,917.00,627.00,0.00,285.00,0.00,5.00
2022,3,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",94.00,16.00,7.86,1.59,1.07,0.00,5.48,3.00,0.00,1976.00,823.00,95.00,24.00,0.00,1034.00
2022,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",524.00,126.00,46.19,1.62,40.88,0.00,37.31,6.00,2.00,7579.00,2780.00,125.00,1582.00,0.00,3092.00
2022,3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65.00,14.00,6.89,0.77,1.44,0.00,4.89,1.00,0.00,1037.00,561.00,80.00,42.00,0.00,354.00
2022,3,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",29.00,5.00,3.30,0.00,0.00,0.00,1.70,0.00,0.00,236.00,188.00,0.00,0.00,0.00,48.00
2022,3,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",337.00,61.00,25.49,1.22,10.06,0.27,23.95,3.00,0.00,2895.00,958.00,100.00,326.00,16.00,1495.00
2022,3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",122.00,11.00,4.98,1.00,1.23,0.00,3.79,1.00,0.00,1700.00,618.00,15.00,87.00,0.00,980.00
2022,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",306.00,66.00,26.07,0.75,16.13,0.09,22.95,1.00,3.00,4614.00,2164.00,100.00,697.00,10.00,1643.00
2022,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1496.00,281.00,103.42,1.28,108.21,3.36,64.73,10.00,5.00,18797.00,8854.00,139.00,3713.00,112.00,5979.00
2022,3,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,6.00,1.30,0.00,3.70,0.00,1.00,0.00,0.00,166.00,54.00,0.00,77.00,0.00,35.00
2022,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1155.00,220.00,69.97,9.80,74.67,0.31,65.25,7.00,5.00,10830.00,3933.00,487.00,2606.00,11.00,3793.00
2022,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2563.00,403.00,158.56,12.90,106.93,6.65,117.96,10.00,3.00,29171.00,12827.00,970.00,4075.00,210.00,11089.00
2022,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2073.00,462.00,128.49,5.78,212.46,2.63,112.63,92.00,26.00,27743.00,7192.00,540.00,11722.00,153.00,8136.00
2022,3,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00
2022,3,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",368.00,64.00,29.99,1.68,7.57,1.42,23.33,10.00,1.00,4819.00,2630.00,76.00,331.00,65.00,1717.00
2022,3,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1508.00,378.00,96.83,7.03,176.71,2.72,94.70,12.00,5.00,21100.00,5103.00,485.00,8979.00,71.00,6462.00
2022,3,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",83.00,16.00,7.73,0.91,1.97,0.00,5.39,1.00,0.00,876.00,369.00,105.00,96.00,0.00,306.00
2022,3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",282.00,59.00,26.48,2.70,12.54,1.38,15.90,3.00,0.00,3522.00,1260.00,503.00,672.00,32.00,1055.00
2022,3,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",50.00,18.00,7.16,1.90,1.56,0.00,7.37,0.00,0.00,1520.00,466.00,121.00,97.00,0.00,836.00
2022,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",5378.00,1252.00,299.82,31.29,582.99,6.83,331.07,43.00,7.00,97608.00,35630.00,2630.00,26922.00,325.00,32101.00
2022,3,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",153.00,35.00,16.06,0.13,2.38,0.57,15.86,2.00,0.00,2210.00,1184.00,2.00,82.00,13.00,929.00
2022,3,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",62.00,14.00,5.70,0.00,0.92,0.00,7.38,1.00,0.00,820.00,218.00,0.00,33.00,0.00,569.00
2022,3,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",320.00,55.00,24.27,2.62,9.78,0.07,18.26,0.00,1.00,2934.00,1138.00,188.00,335.00,2.00,1271.00
2022,3,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",546.00,146.00,57.41,6.36,37.21,0.39,44.64,4.00,3.00,8981.00,3156.00,1174.00,1503.00,13.00,3135.00
2022,3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",68.00,13.00,4.78,0.00,5.34,0.00,2.88,0.00,1.00,460.00,174.00,0.00,174.00,0.00,112.00
2022,3,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",55.00,8.00,0.91,0.00,2.38,0.13,4.57,0.00,0.00,296.00,20.00,0.00,102.00,8.00,166.00
2022,3,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",148.00,22.00,8.00,0.00,12.00,0.00,2.00,1.00,1.00,764.00,391.00,0.00,339.00,0.00,34.00
2022,3,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",187.00,28.00,13.73,1.38,6.41,0.00,6.47,3.00,0.00,2272.00,1029.00,84.00,177.00,0.00,982.00
2022,3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",117.00,16.00,4.18,0.09,4.30,0.00,7.42,2.00,0.00,787.00,132.00,9.00,89.00,0.00,557.00
2022,3,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",209.00,26.00,11.37,1.24,5.10,0.00,8.30,2.00,0.00,1375.00,583.00,91.00,150.00,0.00,551.00
2022,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4214.00,643.00,202.82,15.62,193.36,5.39,225.81,40.00,9.00,46403.00,19046.00,1692.00,7080.00,210.00,18375.00
2022,3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",178.00,39.00,15.04,0.35,4.66,0.00,18.94,2.00,0.00,2582.00,805.00,7.00,187.00,0.00,1583.00
2022,3,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",458.00,139.00,37.32,0.90,76.98,0.00,23.79,7.00,0.00,7572.00,2243.00,44.00,3644.00,0.00,1641.00
2022,3,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",213.00,25.00,15.45,0.61,2.81,0.00,6.13,1.00,0.00,917.00,528.00,11.00,63.00,0.00,315.00
2022,3,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2683.00,429.00,156.50,9.03,111.62,4.00,147.85,20.00,5.00,29351.00,12350.00,475.00,3995.00,177.00,12354.00
2022,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4399.00,560.00,219.68,11.26,173.78,3.16,152.12,13.00,3.00,36227.00,18568.00,532.00,5559.00,135.00,11433.00
2022,3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",319.00,51.00,24.95,1.79,6.36,0.95,16.94,0.00,0.00,4116.00,1600.00,243.00,253.00,21.00,1999.00
2022,3,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",50.00,20.00,8.67,0.17,3.06,0.00,8.10,1.00,0.00,1087.00,333.00,13.00,119.00,0.00,622.00
2022,3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",184.00,21.00,5.89,1.60,9.29,0.00,4.22,1.00,0.00,1215.00,276.00,86.00,355.00,0.00,498.00
2022,3,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",54.00,6.00,3.33,0.00,1.35,0.00,1.31,0.00,0.00,254.00,158.00,0.00,31.00,0.00,65.00
2022,3,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",62.00,6.00,3.35,0.00,0.00,0.00,2.65,0.00,1.00,260.00,142.00,0.00,0.00,0.00,118.00
2022,3,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",778.00,156.00,65.10,3.25,28.05,0.00,59.60,10.00,0.00,9861.00,4713.00,190.00,1089.00,0.00,3869.00
2022,3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",195.00,35.00,14.16,1.05,3.03,0.00,16.76,3.00,0.00,1827.00,594.00,35.00,117.00,0.00,1081.00
2022,3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",177.00,24.00,7.57,1.17,3.81,0.00,11.45,1.00,0.00,1605.00,825.00,113.00,121.00,0.00,546.00
2022,3,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",601.00,156.00,41.09,5.69,75.35,0.00,33.87,10.00,0.00,8444.00,1874.00,412.00,3973.00,0.00,2185.00
2022,3,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",631.00,107.00,40.73,3.12,26.10,0.00,37.06,3.00,1.00,5916.00,2044.00,359.00,871.00,0.00,2642.00
2022,3,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",526.00,97.00,41.24,4.82,17.15,2.90,30.90,6.00,1.00,5752.00,2698.00,394.00,644.00,82.00,1934.00
2022,3,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",62.00,18.00,7.20,0.14,2.84,0.00,7.83,2.00,0.00,879.00,316.00,7.00,106.00,0.00,450.00
2022,3,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",380.00,79.00,32.34,0.52,22.30,0.58,23.27,2.00,0.00,4419.00,2147.00,34.00,629.00,15.00,1594.00
2022,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",743.00,125.00,48.02,4.94,26.65,0.07,45.31,5.00,1.00,6006.00,2286.00,304.00,892.00,3.00,2521.00
2022,3,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",167.00,24.00,15.10,0.92,1.70,0.00,6.28,1.00,1.00,1290.00,732.00,47.00,40.00,0.00,471.00
2022,3,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",391.00,99.00,48.62,0.00,21.63,0.51,28.24,0.00,1.00,7180.00,2933.00,0.00,1044.00,44.00,3159.00
2022,3,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",308.00,48.00,17.00,0.55,6.03,0.19,24.23,2.00,1.00,2645.00,1064.00,19.00,162.00,4.00,1396.00
2022,3,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",198.00,27.00,6.40,2.17,2.66,0.00,15.77,1.00,0.00,1004.00,294.00,106.00,70.00,0.00,534.00
2022,3,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",523.00,59.00,21.02,3.49,16.12,0.04,18.33,2.00,0.00,3711.00,1875.00,292.00,489.00,2.00,1053.00
2022,3,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",123.00,29.00,11.03,0.00,11.41,0.00,6.56,6.00,1.00,1903.00,761.00,0.00,546.00,0.00,596.00
2022,3,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",623.00,118.00,63.44,1.00,15.45,0.00,38.11,4.00,1.00,7498.00,3778.00,99.00,507.00,0.00,3114.00
2022,3,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",222.00,50.00,9.98,0.00,33.08,0.00,6.94,1.00,0.00,2586.00,715.00,0.00,1302.00,0.00,569.00
2022,3,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",66.00,16.00,5.35,0.36,6.64,0.81,2.84,0.00,0.00,909.00,313.00,45.00,197.00,29.00,325.00
2022,3,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",123.00,22.00,12.25,2.18,3.80,0.00,3.77,1.00,0.00,973.00,419.00,142.00,173.00,0.00,239.00
2022,3,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1188.00,278.00,81.80,4.20,123.02,1.20,67.78,22.00,3.00,14906.00,4025.00,507.00,5880.00,56.00,4438.00
2022,3,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",172.00,40.00,17.52,0.93,6.43,0.01,15.11,4.00,0.00,2062.00,848.00,63.00,245.00,2.00,904.00
2022,3,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",295.00,52.00,15.80,1.14,10.49,0.00,24.57,4.00,0.00,2594.00,639.00,41.00,361.00,0.00,1553.00
2022,3,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",43.00,8.00,4.00,0.00,1.28,0.00,2.71,2.00,1.00,539.00,199.00,0.00,81.00,0.00,259.00
2022,3,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46.00,7.00,6.43,0.00,0.57,0.00,0.00,0.00,0.00,204.00,188.00,0.00,16.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,3.00,0.00,0.74,0.39,0.00,1.87,0.00,0.00,190.00,0.00,54.00,31.00,0.00,105.00
2022,3,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",68.00,9.00,1.73,1.63,1.72,0.00,3.92,7.00,0.00,423.00,58.00,49.00,48.00,0.00,268.00
2022,3,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1080.00,164.00,49.47,3.34,42.34,16.06,52.79,20.00,1.00,8552.00,2658.00,189.00,1231.00,526.00,3948.00
2022,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,6.00,2.08,0.00,3.00,0.00,0.92,0.00,0.00,219.00,62.00,0.00,84.00,0.00,73.00
2022,3,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",148.00,32.00,11.10,0.00,10.85,0.00,10.05,0.00,0.00,2125.00,1068.00,0.00,494.00,0.00,563.00
2022,3,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62.00,7.00,4.71,0.00,1.48,0.00,0.81,1.00,1.00,191.00,122.00,0.00,43.00,0.00,26.00
2022,3,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",62.00,8.00,2.27,0.00,3.86,0.00,1.87,0.00,0.00,360.00,182.00,0.00,117.00,0.00,61.00
2022,3,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",91.00,16.00,8.19,0.00,4.51,0.00,3.30,0.00,0.00,470.00,266.00,0.00,110.00,0.00,94.00
2022,3,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",148.00,17.00,5.11,1.36,10.27,0.00,0.27,0.00,0.00,655.00,255.00,121.00,271.00,0.00,8.00
2022,3,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,5.00,1.56,0.00,0.28,0.00,3.16,0.00,0.00,281.00,38.00,0.00,10.00,0.00,233.00
2022,3,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",82.00,14.00,6.74,0.00,1.82,0.00,5.44,1.00,1.00,590.00,266.00,0.00,37.00,0.00,287.00
2022,3,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,1.00,0.88,0.00,0.12,0.00,0.00,1.00,0.00,100.00,88.00,0.00,12.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",62.00,9.00,4.03,0.00,2.26,0.00,2.70,0.00,0.00,522.00,250.00,0.00,49.00,0.00,223.00
2022,3,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,9.00,1.00,0.00,4.38,0.00,3.62,0.00,1.00,324.00,18.00,0.00,138.00,0.00,168.00
2022,3,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",29.00,5.00,1.43,0.00,1.87,0.00,1.71,0.00,0.00,136.00,59.00,0.00,43.00,0.00,34.00
2022,3,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",29.00,4.00,2.30,0.00,1.70,0.00,0.00,0.00,0.00,123.00,84.00,0.00,39.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29.00,3.00,1.00,0.00,1.13,0.00,0.88,0.00,0.00,60.00,26.00,0.00,20.00,0.00,14.00
2022,3,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",44.00,13.00,3.11,0.00,8.36,0.00,1.53,1.00,1.00,719.00,239.00,0.00,254.00,0.00,226.00
2022,3,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,22.00,11.01,0.00,8.12,0.00,2.87,0.00,1.00,1148.00,796.00,0.00,286.00,0.00,66.00
2022,3,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",122.00,11.00,5.04,0.00,1.63,0.00,4.32,4.00,0.00,581.00,313.00,0.00,88.00,0.00,180.00
2022,3,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",121.00,23.00,10.54,0.00,7.96,0.00,4.50,0.00,0.00,1222.00,411.00,0.00,525.00,0.00,286.00
2022,3,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",29.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,88.00,30.00,0.00,58.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",318.00,119.00,24.87,3.84,82.78,0.00,7.52,6.00,2.00,6048.00,1406.00,399.00,3580.00,0.00,663.00
2022,3,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",205.00,33.00,16.05,0.72,9.61,0.97,5.65,0.00,0.00,1365.00,867.00,82.00,264.00,31.00,121.00
2022,3,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31.00,4.00,1.97,0.00,0.17,0.00,1.86,1.00,0.00,162.00,115.00,0.00,4.00,0.00,43.00
2022,3,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",108.00,32.00,10.49,0.27,12.58,0.00,8.66,0.00,0.00,1091.00,346.00,8.00,478.00,0.00,259.00
2022,3,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",192.00,43.00,19.52,0.00,11.44,0.00,12.04,5.00,0.00,1801.00,801.00,0.00,347.00,0.00,653.00
2022,3,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",294.00,56.00,17.59,0.00,32.23,0.00,6.18,0.00,0.00,3536.00,1543.00,0.00,1118.00,0.00,875.00
2022,3,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",74.00,9.00,3.33,0.00,4.09,0.00,1.58,2.00,0.00,330.00,133.00,0.00,88.00,0.00,109.00
2022,3,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,14.00,6.36,0.86,3.08,0.00,3.70,0.00,0.00,434.00,213.00,55.00,88.00,0.00,78.00
2022,3,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",29.00,3.00,0.82,0.00,1.18,0.00,1.00,0.00,0.00,91.00,37.00,0.00,26.00,0.00,28.00
2022,3,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",353.00,75.00,25.06,0.90,40.90,0.00,8.13,5.00,1.00,3052.00,1017.00,19.00,1530.00,0.00,486.00
2022,3,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",337.00,47.00,18.71,3.51,11.16,0.00,13.62,3.00,1.00,3835.00,1918.00,277.00,430.00,0.00,1210.00
2022,3,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",167.00,29.00,11.32,0.32,15.38,0.00,1.98,0.00,1.00,1312.00,756.00,7.00,477.00,0.00,72.00
2022,3,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",182.00,34.00,18.31,0.57,5.61,0.00,9.52,1.00,0.00,2403.00,1033.00,21.00,146.00,0.00,1203.00
2022,3,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",475.00,100.00,43.27,1.05,37.44,0.00,18.24,8.00,0.00,5852.00,2415.00,63.00,2162.00,0.00,1212.00
2022,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",865.00,174.00,57.26,1.78,58.56,0.50,55.91,7.00,0.00,8676.00,3311.00,180.00,1728.00,8.00,3449.00
2022,3,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",123.00,20.00,6.63,1.47,10.21,0.00,1.68,0.00,0.00,715.00,254.00,36.00,397.00,0.00,28.00
2022,3,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",46.00,5.00,1.93,0.00,1.07,0.00,2.00,1.00,0.00,124.00,37.00,0.00,18.00,0.00,69.00
2022,3,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",186.00,66.00,17.17,0.29,37.13,0.00,11.40,3.00,0.00,2807.00,859.00,10.00,1452.00,0.00,486.00
2022,3,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31.00,3.00,1.33,0.00,1.67,0.00,0.00,0.00,0.00,69.00,35.00,0.00,34.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62.00,22.00,8.97,0.00,4.49,0.00,8.54,0.00,0.00,1156.00,532.00,0.00,99.00,0.00,525.00
2022,3,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",46.00,5.00,1.13,0.00,3.87,0.00,0.00,1.00,1.00,213.00,65.00,0.00,148.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",44.00,9.00,3.89,0.00,2.89,0.00,2.22,0.00,0.00,386.00,214.00,0.00,80.00,0.00,92.00
2022,3,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",264.00,36.00,16.39,0.00,16.41,0.00,3.20,0.00,1.00,1583.00,967.00,0.00,512.00,0.00,104.00
2022,3,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31.00,5.00,2.71,0.00,2.29,0.00,0.00,0.00,0.00,104.00,49.00,0.00,55.00,0.00,0.00
2022,3,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31.00,2.00,0.00,0.00,1.34,0.00,0.66,0.00,0.00,64.00,0.00,0.00,33.00,0.00,31.00
2022,3,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62.00,10.00,3.60,0.10,4.20,0.00,2.10,3.00,0.00,413.00,253.00,5.00,98.00,0.00,57.00
2022,3,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",145.00,17.00,8.80,0.00,3.49,0.00,4.71,3.00,0.00,499.00,294.00,0.00,85.00,0.00,120.00
2022,3,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",207.00,38.00,15.26,0.38,9.83,0.00,12.53,4.00,0.00,1267.00,579.00,10.00,255.00,0.00,423.00
2022,3,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62.00,10.00,3.95,0.00,1.36,0.00,4.69,0.00,0.00,499.00,173.00,0.00,73.00,0.00,253.00
2022,3,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",47.00,6.00,1.28,0.00,2.13,0.00,2.59,0.00,0.00,296.00,29.00,0.00,74.00,0.00,193.00
